2019-10-17 00:00:00+00:00,567483000,22.4351,113.7563
2019-10-17 00:00:03+00:00,413208920,22.5688,113.7721
2019-10-17 00:00:05+00:00,413484890,22.4947,113.7852
2019-10-17 00:00:04+00:00,413216430,22.6728,113.6705
2019-10-17 00:00:04+00:00,414261000,22.6818,113.6837
2019-10-17 00:00:03+00:00,255806053,22.6264,113.69
2019-10-17 00:00:05+00:00,413465060,22.6253,113.7377
2019-10-17 00:00:06+00:00,042112221,22.5111,113.8467
2019-10-17 00:00:07+00:00,413484890,22.4945,113.785
2019-10-17 00:00:03+00:00,413380310,22.6208,113.7367
2019-10-17 00:00:05+00:00,413490220,22.5826,113.757
2019-10-17 00:00:06+00:00,413108868,22.4979,113.845
2019-10-17 00:00:06+00:00,413466910,22.5285,113.8566
2019-10-17 00:00:07+00:00,413697630,22.4987,113.8469
2019-10-17 00:00:00+00:00,413796083,22.508,113.8633
2019-10-17 00:00:07+00:00,413906106,22.4961,113.8636
2019-10-17 00:00:08+00:00,413484890,22.4942,113.7849
2019-10-17 00:00:08+00:00,413496040,22.5092,113.8632
2019-10-17 00:00:57+00:00,413489580,22.53,113.7683
2019-10-17 00:00:08+00:00,412366410,22.61,113.7888
2019-10-17 00:00:00+00:00,413485190,22.5168,113.8482
2019-10-17 00:00:08+00:00,413553490,22.5764,113.7691
2019-10-17 00:00:08+00:00,413906808,22.4901,113.8538
2019-10-17 00:00:09+00:00,414480120,22.5913,113.7687
2019-10-17 00:00:08+00:00,567567000,22.562,113.7238
2019-10-17 00:00:09+00:00,412472670,22.5833,113.7797
2019-10-17 00:00:09+00:00,414479430,22.5111,113.7702
2019-10-17 00:00:10+00:00,413484890,22.494,113.7848
2019-10-17 00:00:09+00:00,413212660,22.586,113.761
2019-10-17 00:00:09+00:00,413906432,22.5241,113.7687
2019-10-17 00:00:06+00:00,567483000,22.4356,113.7563
2019-10-17 00:00:11+00:00,412330980,22.567,113.7661
2019-10-17 00:00:10+00:00,636019371,22.4912,113.8435
2019-10-17 00:00:09+00:00,412362590,22.5068,113.8375
2019-10-17 00:00:13+00:00,412370350,22.5029,113.8346
2019-10-17 00:00:11+00:00,255806053,22.6265,113.6903
2019-10-17 00:00:12+00:00,538007447,22.4388,113.7577
2019-10-17 00:00:12+00:00,477669200,22.6834,113.6637
2019-10-17 00:00:13+00:00,412472310,22.4981,113.7261
2019-10-17 00:00:12+00:00,413462260,22.5252,113.8582
2019-10-17 00:00:14+00:00,413484890,22.4935,113.7845
2019-10-17 00:00:13+00:00,413484130,22.4986,113.8467
2019-10-17 00:00:14+00:00,414276000,22.5359,113.7335
2019-10-17 00:00:14+00:00,413520000,22.5408,113.7299
2019-10-17 00:00:15+00:00,042112221,22.5111,113.8467
2019-10-17 00:00:00+00:00,413900268,22.5935,113.8108
2019-10-17 00:00:11+00:00,417222429,22.6174,113.7011
2019-10-17 00:00:14+00:00,413461160,22.4988,113.7219
2019-10-17 00:00:16+00:00,413484890,22.4932,113.7844
2019-10-17 00:00:14+00:00,413542000,22.4241,113.7588
2019-10-17 00:00:16+00:00,413465060,22.6253,113.7377
2019-10-17 00:00:14+00:00,215173000,22.5004,113.8363
2019-10-17 00:00:14+00:00,414261000,22.6812,113.6838
2019-10-17 00:00:15+00:00,413490220,22.5826,113.757
2019-10-17 00:00:14+00:00,215173000,22.5004,113.8363
2019-10-17 00:00:16+00:00,413108868,22.4979,113.845
2019-10-17 00:00:18+00:00,413700170,22.6984,113.6797
2019-10-17 00:00:17+00:00,413906106,22.4961,113.8636
2019-10-17 00:00:18+00:00,413484890,22.493,113.7842
2019-10-17 00:00:14+00:00,413496830,22.4394,113.7163
2019-10-17 00:00:17+00:00,413466910,22.5285,113.8566
2019-10-17 00:00:17+00:00,413477510,22.4591,113.8752
2019-10-17 00:00:19+00:00,477770300,22.4165,113.8533
2019-10-17 00:00:18+00:00,412468180,22.4985,113.8467
2019-10-17 00:00:18+00:00,413906808,22.4901,113.8538
2019-10-17 00:00:18+00:00,413496040,22.5092,113.8632
2019-10-17 00:00:08+00:00,413489580,22.53,113.7683
2019-10-17 00:00:19+00:00,413906432,22.5241,113.7687
2019-10-17 00:00:18+00:00,414479430,22.5111,113.7702
2019-10-17 00:00:21+00:00,413470670,22.4788,113.8698
2019-10-17 00:00:20+00:00,413484890,22.4927,113.7841
2019-10-17 00:00:20+00:00,413905994,22.4922,113.7937
2019-10-17 00:00:20+00:00,412460910,22.4784,113.8222
2019-10-17 00:00:19+00:00,567567000,22.5625,113.7236
2019-10-17 00:00:18+00:00,636019371,22.4912,113.8435
2019-10-17 00:00:19+00:00,413495840,22.4471,113.9078
2019-10-17 00:00:22+00:00,413484890,22.4925,113.784
2019-10-17 00:00:22+00:00,412370350,22.5029,113.8346
2019-10-17 00:00:22+00:00,538007447,22.4392,113.7576
2019-10-17 00:00:22+00:00,413462260,22.5252,113.8582
2019-10-17 00:00:23+00:00,413484130,22.4986,113.8467
2019-10-17 00:00:23+00:00,413216430,22.6728,113.6705
2019-10-17 00:00:25+00:00,413484890,22.4922,113.7838
2019-10-17 00:00:00+00:00,413464060,22.4723,113.8302
2019-10-17 00:00:25+00:00,412358350,22.6133,113.7028
2019-10-17 00:00:21+00:00,417222429,22.6168,113.7013
2019-10-17 00:00:24+00:00,413108868,22.498,113.845
2019-10-17 00:00:26+00:00,042112221,22.5111,113.8468
2019-10-17 00:00:23+00:00,255806053,22.6265,113.6907
2019-10-17 00:00:27+00:00,413484890,22.492,113.7837
2019-10-17 00:00:26+00:00,413520000,22.5401,113.7301
2019-10-17 00:00:25+00:00,413473350,22.499,113.847
2019-10-17 00:00:26+00:00,413490220,22.5827,113.7571
2019-10-17 00:00:23+00:00,567483000,22.4367,113.7561
2019-10-17 00:00:27+00:00,413472290,22.6421,113.6833
2019-10-17 00:00:27+00:00,413496040,22.5092,113.8632
2019-10-17 00:00:28+00:00,413484890,22.4917,113.7836
2019-10-17 00:00:26+00:00,412701430,22.4131,113.7615
2019-10-17 00:00:28+00:00,412468180,22.4985,113.8466
2019-10-17 00:00:28+00:00,413466910,22.5285,113.8566
2019-10-17 00:00:28+00:00,413352240,22.6123,113.6908
2019-10-17 00:00:28+00:00,412366410,22.61,113.7888
2019-10-17 00:00:27+00:00,413488190,22.5284,113.7735
2019-10-17 00:00:29+00:00,414480120,22.5917,113.7685
2019-10-17 00:00:29+00:00,414479430,22.5111,113.7702
2019-10-17 00:00:29+00:00,413906432,22.5241,113.7688
2019-10-17 00:00:30+00:00,413905994,22.4922,113.7937
2019-10-17 00:00:29+00:00,567567000,22.5629,113.7234
2019-10-17 00:00:29+00:00,563076700,22.5051,113.8373
2019-10-17 00:00:31+00:00,413906425,22.6436,113.7428
2019-10-17 00:00:18+00:00,266444000,22.6486,113.6891
2019-10-17 00:00:31+00:00,538007447,22.4398,113.7575
2019-10-17 00:00:32+00:00,413484890,22.4912,113.7833
2019-10-17 00:00:31+00:00,255806053,22.6265,113.691
2019-10-17 00:00:33+00:00,412370350,22.5029,113.8346
2019-10-17 00:00:32+00:00,412460910,22.4799,113.8212
2019-10-17 00:00:32+00:00,413462260,22.5252,113.8582
2019-10-17 00:00:29+00:00,567483000,22.4371,113.756
2019-10-17 00:00:35+00:00,042112221,22.5111,113.8468
2019-10-17 00:00:33+00:00,413902217,22.4937,113.8593
2019-10-17 00:00:33+00:00,413484130,22.4985,113.8467
2019-10-17 00:00:35+00:00,413460490,22.4247,113.6801
2019-10-17 00:00:33+00:00,413542000,22.425,113.7587
2019-10-17 00:00:34+00:00,413108868,22.498,113.8449
2019-10-17 00:00:35+00:00,414276000,22.5369,113.7332
2019-10-17 00:00:33+00:00,255806053,22.6265,113.691
2019-10-17 00:00:34+00:00,413520000,22.5396,113.7303
2019-10-17 00:00:37+00:00,477770300,22.4155,113.8525
2019-10-17 00:00:32+00:00,417222429,22.6163,113.7015
2019-10-17 00:00:36+00:00,412460910,22.4805,113.8208
2019-10-17 00:00:35+00:00,413490220,22.5827,113.7571
2019-10-17 00:00:36+00:00,413906106,22.4961,113.8636
2019-10-17 00:00:37+00:00,413361530,22.583,113.7796
2019-10-17 00:00:37+00:00,413466910,22.5285,113.8566
2019-10-17 00:00:37+00:00,412468180,22.4985,113.8466
2019-10-17 00:00:38+00:00,413484890,22.4905,113.7829
2019-10-17 00:00:28+00:00,413489580,22.5301,113.7683
2019-10-17 00:00:38+00:00,413906808,22.4901,113.8538
2019-10-17 00:00:39+00:00,412366410,22.61,113.7888
2019-10-17 00:00:39+00:00,413496040,22.5092,113.8632
2019-10-17 00:00:35+00:00,567483000,22.4375,113.756
2019-10-17 00:00:39+00:00,413906432,22.5241,113.7688
2019-10-17 00:00:39+00:00,414479430,22.5111,113.7702
2019-10-17 00:00:41+00:00,413484890,22.4902,113.7828
2019-10-17 00:00:40+00:00,414480120,22.5919,113.7683
2019-10-17 00:00:39+00:00,567567000,22.5633,113.7232
2019-10-17 00:00:40+00:00,412460910,22.4808,113.8206
2019-10-17 00:00:28+00:00,266444000,22.6482,113.6893
2019-10-17 00:00:41+00:00,413905994,22.4922,113.7937
2019-10-17 00:00:41+00:00,255806053,22.6265,113.6913
2019-10-17 00:00:42+00:00,413484890,22.49,113.7826
2019-10-17 00:00:41+00:00,413496980,22.4732,113.9109
2019-10-17 00:00:39+00:00,636019371,22.4912,113.8435
2019-10-17 00:00:41+00:00,538007447,22.4402,113.7575
2019-10-17 00:00:43+00:00,412370350,22.5029,113.8346
2019-10-17 00:00:42+00:00,413477510,22.4585,113.8756
2019-10-17 00:00:43+00:00,413462260,22.5252,113.8582
2019-10-17 00:00:43+00:00,413216430,22.6728,113.6704
2019-10-17 00:00:43+00:00,413902217,22.494,113.8592
2019-10-17 00:00:44+00:00,412358350,22.6123,113.7031
2019-10-17 00:00:43+00:00,413484130,22.4985,113.8467
2019-10-17 00:00:44+00:00,413520000,22.539,113.7305
2019-10-17 00:00:45+00:00,414276000,22.5373,113.733
2019-10-17 00:00:44+00:00,255806053,22.6265,113.6915
2019-10-17 00:00:41+00:00,567483000,22.4379,113.7559
2019-10-17 00:00:46+00:00,042112221,22.5111,113.8468
2019-10-17 00:00:46+00:00,413484890,22.4895,113.7823
2019-10-17 00:00:41+00:00,417222429,22.6158,113.7017
2019-10-17 00:00:45+00:00,413490220,22.5827,113.7571
2019-10-17 00:00:46+00:00,413108868,22.498,113.845
2019-10-17 00:00:47+00:00,413466910,22.5285,113.8566
2019-10-17 00:00:48+00:00,413484890,22.4892,113.7822
2019-10-17 00:00:48+00:00,220496000,22.5033,113.8381
2019-10-17 00:00:49+00:00,352335000,22.4026,113.8906
2019-10-17 00:00:49+00:00,412468180,22.4985,113.8467
2019-10-17 00:00:48+00:00,413906808,22.4901,113.8538
2019-10-17 00:00:36+00:00,413489580,22.5301,113.7683
2019-10-17 00:00:50+00:00,412330980,22.567,113.7662
2019-10-17 00:00:49+00:00,413496040,22.5092,113.8632
2019-10-17 00:00:50+00:00,413900967,22.4713,113.8519
2019-10-17 00:00:51+00:00,413484890,22.489,113.7821
2019-10-17 00:00:48+00:00,413488190,22.5284,113.7735
2019-10-17 00:00:49+00:00,567567000,22.5638,113.7231
2019-10-17 00:00:50+00:00,636019371,22.4912,113.8435
2019-10-17 00:00:50+00:00,413905994,22.4922,113.7937
2019-10-17 00:00:49+00:00,412362590,22.5068,113.8375
2019-10-17 00:00:52+00:00,413484890,22.4887,113.7819
2019-10-17 00:00:50+00:00,255806053,22.6264,113.6917
2019-10-17 00:00:53+00:00,412370350,22.5029,113.8346
2019-10-17 00:00:52+00:00,413462260,22.5254,113.8581
2019-10-17 00:00:53+00:00,413906728,22.4668,113.8596
2019-10-17 00:00:53+00:00,413216430,22.6728,113.6704
2019-10-17 00:00:50+00:00,417222429,22.6153,113.7019
2019-10-17 00:00:54+00:00,414261000,22.6791,113.6844
2019-10-17 00:00:55+00:00,042112221,22.5111,113.8468
2019-10-17 00:00:55+00:00,414276000,22.5378,113.7329
2019-10-17 00:00:53+00:00,413484130,22.4985,113.8467
2019-10-17 00:00:54+00:00,413461160,22.4988,113.7219
2019-10-17 00:00:54+00:00,255806053,22.6264,113.6919
2019-10-17 00:00:56+00:00,413484890,22.4882,113.7816
2019-10-17 00:00:55+00:00,413490220,22.5827,113.7571
