2019-10-17 00:00:58+00:00,413496830,22.4477,113.7209
2019-10-17 00:00:01+00:00,477995966,22.4048,113.8831
2019-12-05 01:18:00+00:00,538007447,22.435,113.7582
2019-12-05 01:18:02+00:00,413905987,22.4947,113.7978
2019-12-05 01:18:03+00:00,477996341,None,None
2019-12-05 01:18:58+00:00,636019371,22.4912,113.8435
2019-12-05 01:18:02+00:00,412460910,22.4699,113.8291
2019-12-05 01:18:01+00:00,255806053,22.6258,113.6885
2019-12-05 01:18:02+00:00,477995922,22.3327,113.9084
2019-12-05 01:18:02+00:00,413906271,22.656,113.7318
2019-12-05 01:18:03+00:00,477995924,22.3023,113.9529
2019-12-05 01:18:01+00:00,413495840,22.4364,113.9044
2019-12-05 01:18:03+00:00,477995906,22.3355,113.8991
2019-12-05 01:18:04+00:00,477995050,22.3996,113.8922
2019-12-05 01:18:03+00:00,413462260,22.5251,113.8582
2019-12-05 01:18:03+00:00,477996273,22.4007,113.8779
2019-12-05 01:18:00+00:00,413490210,22.369,113.8125
2019-12-05 01:18:59+00:00,567483000,22.4312,113.7569
2019-12-05 01:18:03+00:00,413208920,22.5688,113.7721
2019-12-05 01:18:03+00:00,413464620,22.5568,113.6309
2019-12-05 01:18:05+00:00,371274000,22.6422,113.683
2019-12-05 01:18:05+00:00,412477680,22.4303,113.8699
2019-12-05 01:18:05+00:00,412472920,22.3935,113.8326
2019-12-05 01:18:04+00:00,412460910,22.4701,113.8289
2019-12-05 01:18:04+00:00,412472310,22.4981,113.7261
2019-12-05 01:18:04+00:00,413905403,22.4504,113.8766
2019-12-05 01:18:04+00:00,412469230,22.439,113.8831
2019-12-05 01:18:05+00:00,413901662,22.337,113.9247
2019-12-05 01:18:05+00:00,477995980,22.3134,113.898
2019-12-05 01:18:05+00:00,477995711,22.3354,113.9134
2019-12-05 01:18:04+00:00,414447000,22.7078,113.6889
2019-12-05 01:18:05+00:00,413900608,22.5146,113.7669
2019-12-05 01:18:05+00:00,477995908,22.3397,113.9298
2019-12-05 01:18:06+00:00,414276000,22.5328,113.7345
2019-12-05 01:18:06+00:00,412468880,22.5808,113.7152
2019-12-05 01:18:06+00:00,412468880,22.5808,113.7152
2019-12-05 01:18:06+00:00,412468880,22.5808,113.7152
2019-12-05 01:18:06+00:00,412460910,22.4703,113.8287
2019-12-05 01:18:07+00:00,412472920,22.3934,113.8322
2019-12-05 01:18:06+00:00,477995843,22.3044,113.9581
2019-12-05 01:18:06+00:00,412358350,22.6173,113.7014
2019-12-05 01:18:04+00:00,477045800,22.5056,113.8396
2019-12-05 01:18:06+00:00,477996019,22.323,113.8771
2019-12-05 01:18:06+00:00,413466910,22.5285,113.8566
2019-12-05 01:18:06+00:00,412478050,22.6091,113.6902
2019-12-05 01:18:06+00:00,412478050,22.6091,113.6902
2019-12-05 01:18:07+00:00,413906106,22.4961,113.8636
2019-12-05 01:18:35+00:00,412344997,-86.7591,31.822
2019-12-05 01:18:05+00:00,413488170,22.5261,113.7582
2019-12-05 01:18:04+00:00,413496830,22.4471,113.7205
2019-12-05 01:18:07+00:00,412083530,22.573,113.6119
2019-12-05 01:18:09+00:00,412477680,22.43,113.8704
2019-12-05 01:18:08+00:00,412460910,22.4705,113.8285
2019-12-05 01:18:55+00:00,413489580,22.53,113.7682
2019-12-05 01:18:08+00:00,412366410,22.61,113.7888
2019-12-05 01:18:06+00:00,412701430,22.4103,113.762
2019-12-05 01:18:07+00:00,373203000,22.4034,113.8818
2019-12-05 01:18:08+00:00,413906808,22.4901,113.8538
2019-12-05 01:18:18+00:00,413553490,22.5764,113.7691
2019-12-05 01:18:08+00:00,477995872,22.3977,113.8813
2019-12-05 01:18:08+00:00,477995872,22.3977,113.8813
2019-12-05 01:18:08+00:00,477995872,22.3977,113.8813
2019-12-05 01:18:08+00:00,567567000,22.5594,113.7249
2019-12-05 01:18:09+00:00,413904166,22.3147,113.8836
2019-12-05 01:18:10+00:00,563247000,22.1993,113.8189
2019-12-05 01:18:04+00:00,477996347,None,None
2019-12-05 01:18:08+00:00,414479430,22.5111,113.7702
2019-12-05 01:18:10+00:00,413484890,22.5018,113.7882
2019-12-05 01:18:09+00:00,413906432,22.5241,113.7687
2019-12-05 01:18:10+00:00,477995948,22.3121,113.8938
2019-12-05 01:18:10+00:00,412460910,22.4707,113.8283
2019-12-05 01:18:10+00:00,413905994,22.4922,113.7937
2019-12-05 01:18:09+00:00,636019371,22.4912,113.8434
2019-12-05 01:18:11+00:00,477996210,22.4009,113.8755
2019-12-05 01:18:07+00:00,413477510,22.461,113.8741
2019-12-05 01:18:13+00:00,477770300,22.4204,113.8565
2019-12-05 01:18:11+00:00,353023000,22.4119,113.8784
2019-12-05 01:18:13+00:00,412477680,22.4297,113.8708
2019-12-05 01:18:12+00:00,412460910,22.4709,113.8281
2019-12-05 01:18:13+00:00,412472920,22.3931,113.8316
2019-12-05 01:18:13+00:00,412370350,22.5029,113.8346
2019-12-05 01:18:10+00:00,538007447,22.4354,113.7582
2019-12-05 01:18:10+00:00,413495840,22.4376,113.9048
2019-12-05 01:18:13+00:00,413488240,22.6128,113.6575
2019-12-05 01:18:12+00:00,413462260,22.525,113.8582
2019-12-05 01:18:11+00:00,413496830,22.4463,113.7201
2019-12-05 01:18:13+00:00,413301240,22.3275,113.9322
2019-12-05 01:18:13+00:00,477995770,22.3348,113.9239
2019-12-05 01:18:11+00:00,371181000,22.6109,113.7054
2019-12-05 01:18:14+00:00,477996273,22.4006,113.8779
2019-12-05 01:18:14+00:00,477995665,22.3364,113.9316
2019-12-05 01:18:14+00:00,414276000,22.5331,113.7344
2019-12-05 01:18:13+00:00,413477860,22.4738,113.8719
2019-12-05 01:18:14+00:00,412460910,22.4711,113.8279
2019-12-05 01:18:14+00:00,413905403,22.4508,113.8764
2019-12-05 01:18:14+00:00,477995908,22.3397,113.9298
2019-12-05 01:18:15+00:00,412472310,22.4981,113.7261
2019-12-05 01:18:15+00:00,042112221,22.5111,113.8467
