Grid	Lat/Lon hddd¡ãmm'ss.s"
Datum	WGS 84

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	19-09-17 10.53.46	2019/9/17 10:04:03 	0:48:15	15.0 km	0.0 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course						

Trackpoint	N23 6 22.9 E113 19 42.7	2019/9/17 10:18:41 	5 m			10 m	0:00:01		
Trackpoint	N23 6 22.6 E113 19 42.8	2019/9/17 10:18:42 	5 m			10 m	0:00:01		
Trackpoint	N23 6 22.3 E113 19 42.8	2019/9/17 10:18:43 	6 m			10 m	0:00:01		
Trackpoint	N23 6 22.0 E113 19 42.8	2019/9/17 10:18:44 	6 m			9 m	0:00:01		
Trackpoint	N23 6 21.3 E113 19 42.8	2019/9/17 10:18:47 	7 m			21 m	0:00:03		
Trackpoint	N23 6 21.0 E113 19 42.8	2019/9/17 10:18:50 	8 m			11 m	0:00:03		
Trackpoint	N23 6 20.7 E113 19 42.8	2019/9/17 10:18:53 	8 m			9 m	0:00:03		
Trackpoint	N23 6 20.4 E113 19 42.8	2019/9/17 10:18:56 	8 m			10 m	0:00:03		
Trackpoint	N23 6 20.0 E113 19 42.8	2019/9/17 10:18:59 	8 m			11 m	0:00:03		
Trackpoint	N23 6 19.6 E113 19 42.9	2019/9/17 10:19:04 	8 m			12 m	0:00:05		
Trackpoint	N23 6 19.4 E113 19 42.9	2019/9/17 10:19:09 	9 m			4 m	0:00:05		
Trackpoint	N23 6 19.3 E113 19 42.9	2019/9/17 10:19:14 	9 m			5 m	0:00:05		
Trackpoint	N23 6 19.0 E113 19 43.0	2019/9/17 10:19:18 	9 m			9 m	0:00:04		
Trackpoint	N23 6 18.6 E113 19 43.0	2019/9/17 10:19:21 	9 m			11 m	0:00:03		
Trackpoint	N23 6 18.2 E113 19 43.1	2019/9/17 10:19:24 	9 m			13 m	0:00:03		
Trackpoint	N23 6 17.8 E113 19 43.1	2019/9/17 10:19:27 	9 m			15 m	0:00:03		
Trackpoint	N23 6 17.2 E113 19 43.1	2019/9/17 10:19:30 	9 m			16 m	0:00:03		
Trackpoint	N23 6 16.6 E113 19 43.1	2019/9/17 10:19:33 	9 m			18 m	0:00:03		
Trackpoint	N23 6 16.1 E113 19 42.9	2019/9/17 10:19:36 	9 m			18 m	0:00:03		
Trackpoint	N23 6 15.7 E113 19 42.5	2019/9/17 10:19:39 	9 m			17 m	0:00:03		
Trackpoint	N23 6 15.5 E113 19 41.8	2019/9/17 10:19:42 	11 m			20 m	0:00:03		
Trackpoint	N23 6 15.5 E113 19 41.5	2019/9/17 10:19:43 	11 m			9 m	0:00:01		
Trackpoint	N23 6 15.5 E113 19 41.2	2019/9/17 10:19:44 	11 m			9 m	0:00:01		
Trackpoint	N23 6 15.5 E113 19 40.8	2019/9/17 10:19:45 	11 m			10 m	0:00:01		
Trackpoint	N23 6 15.5 E113 19 40.5	2019/9/17 10:19:46 	11 m			11 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 40.1	2019/9/17 10:19:47 	11 m			11 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 39.7	2019/9/17 10:19:48 	11 m			11 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 39.3	2019/9/17 10:19:49 	11 m			12 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 38.9	2019/9/17 10:19:50 	11 m			12 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 38.4	2019/9/17 10:19:51 	11 m			12 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 38.0	2019/9/17 10:19:52 	11 m			12 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 37.6	2019/9/17 10:19:53 	11 m			11 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 37.2	2019/9/17 10:19:54 	11 m			11 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 36.8	2019/9/17 10:19:55 	10 m			12 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 36.4	2019/9/17 10:19:56 	10 m			12 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 36.0	2019/9/17 10:19:57 	9 m			12 m	0:00:01		
Trackpoint	N23 6 15.4 E113 19 35.5	2019/9/17 10:19:58 	8 m			12 m	0:00:01		
Trackpoint	N23 6 15.5 E113 19 35.1	2019/9/17 10:19:59 	8 m			13 m	0:00:01		
Trackpoint	N23 6 15.5 E113 19 34.6	2019/9/17 10:20:00 	8 m			13 m	0:00:01		
Trackpoint	N23 6 15.5 E113 19 34.2	2019/9/17 10:20:01 	7 m			13 m	0:00:01		
Trackpoint	N23 6 15.5 E113 19 33.7	2019/9/17 10:20:02 	6 m			13 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 33.3	2019/9/17 10:20:03 	3 m			12 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 32.9	2019/9/17 10:20:04 	2 m			11 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 32.6	2019/9/17 10:20:05 	2 m			11 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 32.2	2019/9/17 10:20:06 	2 m			10 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 31.9	2019/9/17 10:20:07 	2 m			10 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 31.5	2019/9/17 10:20:08 	2 m			9 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 31.2	2019/9/17 10:20:09 	2 m			9 m	0:00:01		
Trackpoint	N23 6 15.7 E113 19 30.9	2019/9/17 10:20:10 	2 m			9 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 30.3	2019/9/17 10:20:12 	2 m			18 m	0:00:02		
Trackpoint	N23 6 15.6 E113 19 30.0	2019/9/17 10:20:13 	4 m			9 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 29.6	2019/9/17 10:20:14 	4 m			9 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 29.3	2019/9/17 10:20:15 	5 m			10 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 28.9	2019/9/17 10:20:16 	6 m			10 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 28.6	2019/9/17 10:20:17 	7 m			10 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 28.2	2019/9/17 10:20:18 	8 m			10 m	0:00:01		
Trackpoint	N23 6 15.6 E113 19 27.9	2019/9/17 10:20:19 	9 m			10 m	0:00:01		
Trackpoint	N23 6 15.7 E113 19 27.5	2019/9/17 10:20:20 	9 m			10 m	0:00:01		
Trackpoint	N23 6 15.7 E113 19 27.2	2019/9/17 10:20:21 	10 m			10 m	0:00:01		
Trackpoint	N23 6 15.7 E113 19 26.9	2019/9/17 10:20:22 	10 m			9 m	0:00:01		
Trackpoint	N23 6 15.7 E113 19 26.5	2019/9/17 10:20:23 	11 m			9 m	0:00:01		
Trackpoint	N23 6 15.7 E113 19 26.2	2019/9/17 10:20:24 	11 m			9 m	0:00:01		
Trackpoint	N23 6 15.7 E113 19 25.4	2019/9/17 10:20:27 	13 m			23 m	0:00:03		
Trackpoint	N23 6 15.8 E113 19 24.8	2019/9/17 10:20:30 	13 m			18 m	0:00:03		
Trackpoint	N23 6 15.8 E113 19 24.3	2019/9/17 10:20:35 	13 m			14 m	0:00:05		
Trackpoint	N23 6 15.9 E113 19 24.1	2019/9/17 10:20:40 	12 m			7 m	0:00:05		
Trackpoint	N23 6 15.9 E113 19 23.8	2019/9/17 10:20:43 	12 m			9 m	0:00:03		
Trackpoint	N23 6 16.0 E113 19 23.3	2019/9/17 10:20:46 	12 m			15 m	0:00:03		
Trackpoint	N23 6 16.2 E113 19 22.5	2019/9/17 10:20:49 	11 m			22 m	0:00:03		
Trackpoint	N23 6 16.3 E113 19 21.7	2019/9/17 10:20:52 	12 m			22 m	0:00:03		
Trackpoint	N23 6 16.5 E113 19 20.9	2019/9/17 10:20:55 	11 m			24 m	0:00:03		
Trackpoint	N23 6 16.7 E113 19 20.2	2019/9/17 10:20:58 	11 m			22 m	0:00:03		
Trackpoint	N23 6 16.9 E113 19 19.4	2019/9/17 10:21:01 	10 m			22 m	0:00:03		
Trackpoint	N23 6 17.1 E113 19 18.8	2019/9/17 10:21:04 	10 m			18 m	0:00:03		
Trackpoint	N23 6 17.2 E113 19 18.4	2019/9/17 10:21:07 	8 m			13 m	0:00:03		
Trackpoint	N23 6 17.2 E113 19 17.9	2019/9/17 10:21:10 	7 m			13 m	0:00:03		
Trackpoint	N23 6 17.3 E113 19 17.4	2019/9/17 10:21:13 	7 m			15 m	0:00:03		
Trackpoint	N23 6 17.3 E113 19 16.9	2019/9/17 10:21:16 	6 m			14 m	0:00:03		
Trackpoint	N23 6 17.3 E113 19 16.5	2019/9/17 10:21:21 	7 m			12 m	0:00:05		
Trackpoint	N23 6 17.2 E113 19 15.9	2019/9/17 10:21:24 	7 m			16 m	0:00:03		
Trackpoint	N23 6 17.1 E113 19 15.2	2019/9/17 10:21:27 	7 m			21 m	0:00:03		
Trackpoint	N23 6 17.1 E113 19 14.6	2019/9/17 10:21:30 	7 m			17 m	0:00:03		
Trackpoint	N23 6 17.1 E113 19 14.3	2019/9/17 10:21:35 	7 m			11 m	0:00:05		
Trackpoint	N23 6 17.1 E113 19 14.2	2019/9/17 10:23:13 	7 m			2 m	0:01:38		
Trackpoint	N23 6 17.1 E113 19 13.7	2019/9/17 10:23:18 	6 m			13 m	0:00:05		
Trackpoint	N23 6 17.0 E113 19 13.3	2019/9/17 10:23:21 	6 m			14 m	0:00:03		
Trackpoint	N23 6 17.0 E113 19 12.6	2019/9/17 10:23:24 	7 m			18 m	0:00:03		
Trackpoint	N23 6 17.0 E113 19 12.1	2019/9/17 10:23:26 	7 m			16 m	0:00:02		
Trackpoint	N23 6 17.0 E113 19 11.7	2019/9/17 10:23:27 	6 m			9 m	0:00:01		
Trackpoint	N23 6 17.1 E113 19 11.0	2019/9/17 10:23:29 	5 m			22 m	0:00:02		
Trackpoint	N23 6 17.1 E113 19 10.6	2019/9/17 10:23:30 	5 m			12 m	0:00:01		
Trackpoint	N23 6 17.2 E113 19 10.1	2019/9/17 10:23:31 	5 m			12 m	0:00:01		
Trackpoint	N23 6 17.4 E113 19 09.2	2019/9/17 10:23:33 	5 m			27 m	0:00:02		
Trackpoint	N23 6 17.5 E113 19 08.3	2019/9/17 10:23:35 	5 m			27 m	0:00:02		
Trackpoint	N23 6 17.6 E113 19 07.8	2019/9/17 10:23:36 	5 m			13 m	0:00:01		
Trackpoint	N23 6 17.6 E113 19 07.4	2019/9/17 10:23:37 	6 m			13 m	0:00:01		
Trackpoint	N23 6 17.9 E113 19 05.6	2019/9/17 10:23:41 	5 m			52 m	0:00:04		
Trackpoint	N23 6 17.9 E113 19 05.1	2019/9/17 10:23:42 	4 m			13 m	0:00:01		
Trackpoint	N23 6 18.0 E113 19 04.7	2019/9/17 10:23:43 	4 m			13 m	0:00:01		
Trackpoint	N23 6 18.1 E113 19 04.2	2019/9/17 10:23:44 	4 m			13 m	0:00:01		
Trackpoint	N23 6 18.1 E113 19 03.8	2019/9/17 10:23:45 	3 m			13 m	0:00:01		
Trackpoint	N23 6 18.2 E113 19 03.3	2019/9/17 10:23:46 	3 m			13 m	0:00:01		
Trackpoint	N23 6 18.2 E113 19 02.9	2019/9/17 10:23:47 	3 m			13 m	0:00:01		
Trackpoint	N23 6 18.3 E113 19 02.4	2019/9/17 10:23:48 	2 m			13 m	0:00:01		
Trackpoint	N23 6 18.3 E113 19 02.0	2019/9/17 10:23:49 	2 m			13 m	0:00:01		
Trackpoint	N23 6 18.4 E113 19 01.5	2019/9/17 10:23:50 	2 m			12 m	0:00:01		
Trackpoint	N23 6 18.4 E113 19 01.1	2019/9/17 10:23:51 	2 m			13 m	0:00:01		
Trackpoint	N23 6 18.5 E113 19 00.7	2019/9/17 10:23:52 	1 m			13 m	0:00:01		
Trackpoint	N23 6 18.6 E113 19 00.2	2019/9/17 10:23:53 	1 m			12 m	0:00:01		
Trackpoint	N23 6 18.6 E113 18 59.8	2019/9/17 10:23:54 	1 m			13 m	0:00:01		
Trackpoint	N23 6 18.7 E113 18 59.4	2019/9/17 10:23:55 	2 m			13 m	0:00:01		
Trackpoint	N23 6 18.8 E113 18 58.9	2019/9/17 10:23:56 	2 m			13 m	0:00:01		
Trackpoint	N23 6 18.9 E113 18 58.0	2019/9/17 10:23:58 	2 m			26 m	0:00:02		
Trackpoint	N23 6 19.0 E113 18 57.5	2019/9/17 10:23:59 	2 m			13 m	0:00:01		
Trackpoint	N23 6 19.0 E113 18 57.1	2019/9/17 10:24:00 	2 m			14 m	0:00:01		
Trackpoint	N23 6 19.1 E113 18 56.6	2019/9/17 10:24:01 	2 m			14 m	0:00:01		
Trackpoint	N23 6 19.1 E113 18 56.1	2019/9/17 10:24:02 	2 m			14 m	0:00:01		
Trackpoint	N23 6 19.2 E113 18 55.6	2019/9/17 10:24:03 	2 m			15 m	0:00:01		
Trackpoint	N23 6 19.3 E113 18 55.1	2019/9/17 10:24:04 	2 m			15 m	0:00:01		
Trackpoint	N23 6 19.4 E113 18 54.5	2019/9/17 10:24:05 	3 m			15 m	0:00:01		
Trackpoint	N23 6 19.4 E113 18 54.0	2019/9/17 10:24:06 	3 m			15 m	0:00:01		
Trackpoint	N23 6 19.7 E113 18 53.1	2019/9/17 10:24:08 	4 m			28 m	0:00:02		
Trackpoint	N23 6 19.8 E113 18 52.6	2019/9/17 10:24:09 	4 m			13 m	0:00:01		
Trackpoint	N23 6 19.9 E113 18 52.2	2019/9/17 10:24:10 	4 m			13 m	0:00:01		
Trackpoint	N23 6 20.0 E113 18 51.7	2019/9/17 10:24:11 	5 m			13 m	0:00:01		
Trackpoint	N23 6 20.1 E113 18 51.3	2019/9/17 10:24:12 	5 m			13 m	0:00:01		
Trackpoint	N23 6 20.3 E113 18 50.9	2019/9/17 10:24:13 	5 m			12 m	0:00:01		
Trackpoint	N23 6 20.4 E113 18 50.6	2019/9/17 10:24:14 	5 m			11 m	0:00:01		
Trackpoint	N23 6 20.5 E113 18 50.2	2019/9/17 10:24:15 	6 m			10 m	0:00:01		
Trackpoint	N23 6 20.6 E113 18 49.9	2019/9/17 10:24:16 	6 m			9 m	0:00:01		
Trackpoint	N23 6 20.9 E113 18 49.3	2019/9/17 10:24:19 	6 m			19 m	0:00:03		
Trackpoint	N23 6 21.2 E113 18 48.9	2019/9/17 10:24:22 	6 m			15 m	0:00:03		
Trackpoint	N23 6 21.4 E113 18 48.5	2019/9/17 10:24:25 	6 m			13 m	0:00:03		
Trackpoint	N23 6 21.6 E113 18 48.1	2019/9/17 10:24:28 	8 m			14 m	0:00:03		
Trackpoint	N23 6 21.8 E113 18 47.5	2019/9/17 10:24:31 	8 m			17 m	0:00:03		
Trackpoint	N23 6 22.1 E113 18 46.9	2019/9/17 10:24:34 	8 m			19 m	0:00:03		
Trackpoint	N23 6 22.4 E113 18 46.3	2019/9/17 10:24:37 	7 m			21 m	0:00:03		
Trackpoint	N23 6 22.7 E113 18 45.8	2019/9/17 10:24:39 	7 m			16 m	0:00:02		
Trackpoint	N23 6 22.8 E113 18 45.5	2019/9/17 10:24:40 	7 m			9 m	0:00:01		
Trackpoint	N23 6 22.9 E113 18 45.2	2019/9/17 10:24:41 	7 m			9 m	0:00:01		
Trackpoint	N23 6 23.3 E113 18 44.4	2019/9/17 10:24:44 	6 m			25 m	0:00:03		
Trackpoint	N23 6 23.4 E113 18 44.2	2019/9/17 10:24:45 	6 m			9 m	0:00:01		
Trackpoint	N23 6 23.6 E113 18 43.9	2019/9/17 10:24:46 	6 m			9 m	0:00:01		
Trackpoint	N23 6 23.7 E113 18 43.6	2019/9/17 10:24:47 	5 m			10 m	0:00:01		
Trackpoint	N23 6 23.9 E113 18 43.3	2019/9/17 10:24:48 	4 m			10 m	0:00:01		
Trackpoint	N23 6 24.1 E113 18 43.0	2019/9/17 10:24:49 	3 m			10 m	0:00:01		
Trackpoint	N23 6 24.3 E113 18 42.8	2019/9/17 10:24:50 	2 m			10 m	0:00:01		
Trackpoint	N23 6 24.6 E113 18 42.5	2019/9/17 10:24:51 	3 m			10 m	0:00:01		
Trackpoint	N23 6 24.8 E113 18 42.3	2019/9/17 10:24:52 	2 m			10 m	0:00:01		
Trackpoint	N23 6 25.1 E113 18 42.0	2019/9/17 10:24:53 	2 m			11 m	0:00:01		
Trackpoint	N23 6 25.4 E113 18 41.8	2019/9/17 10:24:54 	2 m			11 m	0:00:01		
Trackpoint	N23 6 25.7 E113 18 41.6	2019/9/17 10:24:55 	3 m			11 m	0:00:01		
Trackpoint	N23 6 26.0 E113 18 41.5	2019/9/17 10:24:56 	3 m			11 m	0:00:01		
Trackpoint	N23 6 26.4 E113 18 41.4	2019/9/17 10:24:57 	3 m			11 m	0:00:01		
Trackpoint	N23 6 26.7 E113 18 41.3	2019/9/17 10:24:58 	1 m			12 m	0:00:01		
Trackpoint	N23 6 27.1 E113 18 41.2	2019/9/17 10:24:59 	1 m			12 m	0:00:01		
Trackpoint	N23 6 27.4 E113 18 41.1	2019/9/17 10:25:00 	2 m			11 m	0:00:01		
Trackpoint	N23 6 27.8 E113 18 41.0	2019/9/17 10:25:01 	2 m			11 m	0:00:01		
Trackpoint	N23 6 28.1 E113 18 40.9	2019/9/17 10:25:02 	3 m			10 m	0:00:01		
Trackpoint	N23 6 28.4 E113 18 40.8	2019/9/17 10:25:03 	3 m			10 m	0:00:01		
Trackpoint	N23 6 28.7 E113 18 40.6	2019/9/17 10:25:04 	3 m			10 m	0:00:01		
Trackpoint	N23 6 29.0 E113 18 40.5	2019/9/17 10:25:05 	5 m			9 m	0:00:01		
Trackpoint	N23 6 29.5 E113 18 40.1	2019/9/17 10:25:08 	5 m			22 m	0:00:03		
Trackpoint	N23 6 29.8 E113 18 39.4	2019/9/17 10:25:11 	4 m			20 m	0:00:03		
Trackpoint	N23 6 29.9 E113 18 38.8	2019/9/17 10:25:14 	5 m			20 m	0:00:03		
Trackpoint	N23 6 29.9 E113 18 38.4	2019/9/17 10:25:15 	6 m			11 m	0:00:01		
Trackpoint	N23 6 29.7 E113 18 38.0	2019/9/17 10:25:16 	5 m			12 m	0:00:01		
Trackpoint	N23 6 29.6 E113 18 37.7	2019/9/17 10:25:17 	6 m			10 m	0:00:01		
Trackpoint	N23 6 29.6 E113 18 37.3	2019/9/17 10:25:18 	10 m			10 m	0:00:01		
Trackpoint	N23 6 29.4 E113 18 37.0	2019/9/17 10:25:19 	4 m			9 m	0:00:01		
Trackpoint	N23 6 29.3 E113 18 36.7	2019/9/17 10:25:20 	4 m			11 m	0:00:01		
Trackpoint	N23 6 29.1 E113 18 36.4	2019/9/17 10:25:21 	7 m			10 m	0:00:01		
Trackpoint	N23 6 28.9 E113 18 36.1	2019/9/17 10:25:22 	7 m			10 m	0:00:01		
Trackpoint	N23 6 28.5 E113 18 35.5	2019/9/17 10:25:24 	8 m			22 m	0:00:02		
Trackpoint	N23 6 28.3 E113 18 35.2	2019/9/17 10:25:25 	8 m			11 m	0:00:01		
Trackpoint	N23 6 27.8 E113 18 34.5	2019/9/17 10:25:27 	8 m			23 m	0:00:02		
Trackpoint	N23 6 27.6 E113 18 34.2	2019/9/17 10:25:28 	8 m			12 m	0:00:01		
Trackpoint	N23 6 27.3 E113 18 33.9	2019/9/17 10:25:29 	8 m			12 m	0:00:01		
Trackpoint	N23 6 27.1 E113 18 33.6	2019/9/17 10:25:30 	7 m			12 m	0:00:01		
Trackpoint	N23 6 26.9 E113 18 33.3	2019/9/17 10:25:31 	7 m			12 m	0:00:01		
Trackpoint	N23 6 26.6 E113 18 33.0	2019/9/17 10:25:32 	7 m			12 m	0:00:01		
Trackpoint	N23 6 26.4 E113 18 32.6	2019/9/17 10:25:33 	7 m			12 m	0:00:01		
Trackpoint	N23 6 26.2 E113 18 32.3	2019/9/17 10:25:34 	7 m			11 m	0:00:01		
Trackpoint	N23 6 26.0 E113 18 32.0	2019/9/17 10:25:35 	6 m			11 m	0:00:01		
Trackpoint	N23 6 25.7 E113 18 31.7	2019/9/17 10:25:36 	6 m			11 m	0:00:01		
Trackpoint	N23 6 25.5 E113 18 31.4	2019/9/17 10:25:37 	5 m			11 m	0:00:01		
Trackpoint	N23 6 25.3 E113 18 31.1	2019/9/17 10:25:38 	5 m			11 m	0:00:01		
Trackpoint	N23 6 25.1 E113 18 30.7	2019/9/17 10:25:39 	5 m			11 m	0:00:01		
Trackpoint	N23 6 24.9 E113 18 30.4	2019/9/17 10:25:40 	4 m			11 m	0:00:01		
Trackpoint	N23 6 24.7 E113 18 30.1	2019/9/17 10:25:41 	4 m			11 m	0:00:01		
Trackpoint	N23 6 24.5 E113 18 29.8	2019/9/17 10:25:42 	4 m			11 m	0:00:01		
Trackpoint	N23 6 24.3 E113 18 29.5	2019/9/17 10:25:43 	3 m			11 m	0:00:01		
Trackpoint	N23 6 24.1 E113 18 29.2	2019/9/17 10:25:44 	3 m			11 m	0:00:01		
Trackpoint	N23 6 23.9 E113 18 28.9	2019/9/17 10:25:45 	3 m			11 m	0:00:01		
Trackpoint	N23 6 23.6 E113 18 28.5	2019/9/17 10:25:46 	3 m			12 m	0:00:01		
Trackpoint	N23 6 23.4 E113 18 28.2	2019/9/17 10:25:47 	3 m			12 m	0:00:01		
Trackpoint	N23 6 23.2 E113 18 27.9	2019/9/17 10:25:48 	3 m			12 m	0:00:01		
Trackpoint	N23 6 23.0 E113 18 27.5	2019/9/17 10:25:49 	3 m			12 m	0:00:01		
Trackpoint	N23 6 22.8 E113 18 27.2	2019/9/17 10:25:50 	2 m			12 m	0:00:01		
Trackpoint	N23 6 22.5 E113 18 26.8	2019/9/17 10:25:51 	2 m			12 m	0:00:01		
Trackpoint	N23 6 22.3 E113 18 26.4	2019/9/17 10:25:52 	2 m			13 m	0:00:01		
Trackpoint	N23 6 22.1 E113 18 26.0	2019/9/17 10:25:53 	2 m			14 m	0:00:01		
Trackpoint	N23 6 21.8 E113 18 25.6	2019/9/17 10:25:54 	1 m			14 m	0:00:01		
Trackpoint	N23 6 21.6 E113 18 25.2	2019/9/17 10:25:55 	1 m			14 m	0:00:01		
Trackpoint	N23 6 21.3 E113 18 24.8	2019/9/17 10:25:56 	1 m			13 m	0:00:01		
Trackpoint	N23 6 21.1 E113 18 24.4	2019/9/17 10:25:57 	1 m			13 m	0:00:01		
Trackpoint	N23 6 20.9 E113 18 24.1	2019/9/17 10:25:58 	1 m			12 m	0:00:01		
Trackpoint	N23 6 20.7 E113 18 23.7	2019/9/17 10:25:59 	1 m			12 m	0:00:01		
Trackpoint	N23 6 20.5 E113 18 23.4	2019/9/17 10:26:00 	1 m			12 m	0:00:01		
Trackpoint	N23 6 20.3 E113 18 23.0	2019/9/17 10:26:01 	1 m			11 m	0:00:01		
Trackpoint	N23 6 20.1 E113 18 22.7	2019/9/17 10:26:02 	1 m			11 m	0:00:01		
Trackpoint	N23 6 19.9 E113 18 22.4	2019/9/17 10:26:03 	1 m			11 m	0:00:01		
Trackpoint	N23 6 19.7 E113 18 22.1	2019/9/17 10:26:04 	1 m			11 m	0:00:01		
Trackpoint	N23 6 19.5 E113 18 21.8	2019/9/17 10:26:05 	1 m			10 m	0:00:01		
Trackpoint	N23 6 19.4 E113 18 21.4	2019/9/17 10:26:06 	1 m			10 m	0:00:01		
Trackpoint	N23 6 19.2 E113 18 21.1	2019/9/17 10:26:07 	1 m			10 m	0:00:01		
Trackpoint	N23 6 19.1 E113 18 20.8	2019/9/17 10:26:08 	1 m			10 m	0:00:01		
Trackpoint	N23 6 18.9 E113 18 20.6	2019/9/17 10:26:09 	1 m			9 m	0:00:01		
Trackpoint	N23 6 18.8 E113 18 20.3	2019/9/17 10:26:10 	1 m			9 m	0:00:01		
Trackpoint	N23 6 18.6 E113 18 19.7	2019/9/17 10:26:12 	1 m			18 m	0:00:02		
Trackpoint	N23 6 18.4 E113 18 19.4	2019/9/17 10:26:13 	2 m			8 m	0:00:01		
Trackpoint	N23 6 18.4 E113 18 19.1	2019/9/17 10:26:14 	2 m			8 m	0:00:01		
Trackpoint	N23 6 18.3 E113 18 18.8	2019/9/17 10:26:15 	2 m			8 m	0:00:01		
Trackpoint	N23 6 18.1 E113 18 18.0	2019/9/17 10:26:18 	2 m			23 m	0:00:03		
Trackpoint	N23 6 18.0 E113 18 17.3	2019/9/17 10:26:21 	3 m			21 m	0:00:03		
Trackpoint	N23 6 18.0 E113 18 16.6	2019/9/17 10:26:24 	4 m			20 m	0:00:03		
Trackpoint	N23 6 18.0 E113 18 16.1	2019/9/17 10:26:27 	2 m			16 m	0:00:03		
Trackpoint	N23 6 18.0 E113 18 15.5	2019/9/17 10:26:30 	3 m			15 m	0:00:03		
Trackpoint	N23 6 18.1 E113 18 15.0	2019/9/17 10:26:33 	2 m			16 m	0:00:03		
Trackpoint	N23 6 18.1 E113 18 14.4	2019/9/17 10:26:36 	3 m			15 m	0:00:03		
Trackpoint	N23 6 18.1 E113 18 13.8	2019/9/17 10:26:39 	2 m			18 m	0:00:03		
Trackpoint	N23 6 18.1 E113 18 13.0	2019/9/17 10:26:42 	1 m			23 m	0:00:03		
Trackpoint	N23 6 18.1 E113 18 12.1	2019/9/17 10:26:45 	2 m			25 m	0:00:03		
Trackpoint	N23 6 18.2 E113 18 11.3	2019/9/17 10:26:48 	1 m			23 m	0:00:03		
Trackpoint	N23 6 18.3 E113 18 10.5	2019/9/17 10:26:51 	2 m			23 m	0:00:03		
Trackpoint	N23 6 18.4 E113 18 09.7	2019/9/17 10:26:54 	3 m			24 m	0:00:03		
Trackpoint	N23 6 18.5 E113 18 09.4	2019/9/17 10:26:55 	3 m			9 m	0:00:01		
Trackpoint	N23 6 18.5 E113 18 09.1	2019/9/17 10:26:56 	3 m			9 m	0:00:01		
Trackpoint	N23 6 18.5 E113 18 08.7	2019/9/17 10:26:57 	4 m			10 m	0:00:01		
Trackpoint	N23 6 18.5 E113 18 08.4	2019/9/17 10:26:58 	4 m			9 m	0:00:01		
Trackpoint	N23 6 18.6 E113 18 08.1	2019/9/17 10:26:59 	4 m			10 m	0:00:01		
Trackpoint	N23 6 18.6 E113 18 07.7	2019/9/17 10:27:00 	5 m			9 m	0:00:01		
Trackpoint	N23 6 18.7 E113 18 07.3	2019/9/17 10:27:01 	6 m			11 m	0:00:01		
Trackpoint	N23 6 18.7 E113 18 07.0	2019/9/17 10:27:02 	6 m			11 m	0:00:01		
Trackpoint	N23 6 18.7 E113 18 06.6	2019/9/17 10:27:03 	6 m			11 m	0:00:01		
Trackpoint	N23 6 18.7 E113 18 06.2	2019/9/17 10:27:04 	6 m			10 m	0:00:01		
Trackpoint	N23 6 18.7 E113 18 05.9	2019/9/17 10:27:05 	7 m			9 m	0:00:01		
Trackpoint	N23 6 18.7 E113 18 05.6	2019/9/17 10:27:06 	8 m			8 m	0:00:01		
Trackpoint	N23 6 18.6 E113 18 04.9	2019/9/17 10:27:09 	11 m			20 m	0:00:03		
Trackpoint	N23 6 18.6 E113 18 04.2	2019/9/17 10:27:12 	15 m			19 m	0:00:03		
Trackpoint	N23 6 18.7 E113 18 03.4	2019/9/17 10:27:15 	17 m			23 m	0:00:03		
Trackpoint	N23 6 18.7 E113 18 02.6	2019/9/17 10:27:18 	19 m			23 m	0:00:03		
Trackpoint	N23 6 18.7 E113 18 02.0	2019/9/17 10:27:20 	20 m			16 m	0:00:02		
Trackpoint	N23 6 18.7 E113 18 01.7	2019/9/17 10:27:21 	21 m			8 m	0:00:01		
Trackpoint	N23 6 18.8 E113 18 00.9	2019/9/17 10:27:24 	21 m			23 m	0:00:03		
Trackpoint	N23 6 18.8 E113 18 00.3	2019/9/17 10:27:27 	22 m			16 m	0:00:03		
